Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1989,2,21,2,635,635,835,835,EA,207,,60,60,,0,0,MOB,ATL,302,,,0,,0,,,,,
1989,4,7,5,2154,2155,2333,2328,US,48,,99,93,,5,-1,PIT,BOS,496,,,0,,0,,,,,
1989,11,1,3,928,928,1053,1045,DL,1640,,85,77,,8,0,SLC,DEN,391,,,0,,0,,,,,
1989,2,18,6,1235,1235,1217,1213,AA,597,,42,38,,4,0,CHA,BNA,112,,,0,,0,,,,,
1989,9,3,7,1159,1200,1634,1624,AA,374,,155,144,,10,-1,PHX,DFW,868,,,0,,0,,,,,
1989,4,15,6,1146,1140,1219,1215,US,591,,153,155,,4,6,ICT,LAS,987,,,0,,0,,,,,
1989,10,8,7,1107,1110,1332,1334,CO,154,,85,84,,-2,-3,DEN,ICT,419,,,0,,0,,,,,
1989,2,24,5,1725,1725,2006,2005,EA,756,,161,160,,1,0,FLL,LGA,1076,,,0,,0,,,,,
1989,3,14,2,1428,1425,1511,1512,CO,185,,103,107,,-1,3,MCO,MSY,550,,,0,,0,,,,,
1989,12,29,5,1455,1450,1644,1635,HP,463,,109,105,,9,5,DEN,PHX,602,,,0,,0,,,,,
1989,12,16,6,1308,1255,1544,1545,UA,763,,156,170,,-1,13,ORD,AUS,978,,,0,,0,,,,,
1989,12,26,2,1228,1215,1325,1313,US,780,,57,58,,12,13,LGA,SYR,198,,,0,,0,,,,,
1989,4,13,4,650,645,801,753,CO,379,,71,68,,8,5,BUF,EWR,282,,,0,,0,,,,,
1989,1,19,4,1122,1126,1256,1244,TW,276,,94,78,,12,-4,ICT,STL,392,,,0,,0,,,,,
1989,12,5,2,1815,1815,2026,2032,EA,300,,71,77,,-6,0,MSY,ATL,425,,,0,,0,,,,,
1989,2,25,6,826,810,1212,1147,DL,931,,166,157,,25,16,ORD,FLL,1182,,,0,,0,,,,,
1989,12,4,1,2210,2210,2205,2222,NW,241,,55,72,,-17,0,DTW,ORD,235,,,0,,0,,,,,
1989,12,4,1,1324,1324,1415,1410,DL,630,,51,46,,5,0,ATL,GSP,153,,,0,,0,,,,,
1989,5,7,7,900,900,1008,1015,WN,426,,68,75,,-7,0,LIT,HOU,393,,,0,,0,,,,,
1989,1,18,3,1343,1345,1453,1459,UA,1078,,70,74,,-6,-2,SFO,MFR,329,,,0,,0,,,,,
1989,1,4,3,1700,1700,1816,1810,CO,321,,76,70,,6,0,EWR,DCA,199,,,0,,0,,,,,
1989,8,30,3,700,700,848,853,AA,1243,,108,113,,-5,0,BNA,DFW,631,,,0,,0,,,,,
1989,2,18,6,1748,1748,2011,2022,TW,220,,83,94,,-11,0,STL,DTW,440,,,0,,0,,,,,
1989,9,30,6,2155,2155,2237,2240,DL,451,,42,45,,-3,0,SEA,PDX,129,,,0,,0,,,,,
1989,10,29,7,1258,1300,1529,1528,UA,763,,151,148,,1,-2,ORD,AUS,978,,,0,,0,,,,,
1989,1,31,2,1615,1610,1812,1803,NW,687,,177,173,,9,5,PHL,MSP,980,,,0,,0,,,,,
1989,8,8,2,1720,1720,2209,2205,HP,256,,169,165,,4,0,PHX,DSM,1149,,,0,,0,,,,,
1989,5,24,3,1112,1106,1620,1628,AA,248,,188,202,,-8,6,TUS,ORD,1437,,,0,,0,,,,,
1989,8,4,5,1547,1250,1700,1357,UA,791,,73,67,,183,177,ORD,DSM,299,,,0,,0,,,,,
1989,4,5,3,2030,2030,2253,2245,WN,873,,83,75,,8,0,ELP,SAT,496,,,0,,0,,,,,
1989,9,22,5,,1230,,1314,US,1211,,,104,,,,GSO,ORD,590,,,1,,0,,,,,
1989,4,4,2,1424,1355,1507,1441,US,408,,43,46,,26,29,PIT,ELM,208,,,0,,0,,,,,
1989,6,23,5,753,755,1132,1146,AA,661,,219,231,,-14,-2,EWR,SJU,1608,,,0,,0,,,,,
1989,4,11,2,1753,1746,1855,1859,PI,1162,,62,73,,-4,7,CLT,DCA,331,,,0,,0,,,,,
1989,11,9,4,1435,1435,1524,1530,WN,163,,49,55,,-6,0,DAL,SAT,248,,,0,,0,,,,,
1989,8,13,7,1518,1505,1555,1540,HP,862,,37,35,,15,13,TUS,PHX,110,,,0,,0,,,,,
1989,1,9,1,1706,1704,1831,1823,TW,505,,145,139,,8,2,ORF,STL,784,,,0,,0,,,,,
1989,3,14,2,1327,1322,1419,1410,DL,1122,,52,48,,9,5,ATL,CAE,191,,,0,,0,,,,,
1989,12,20,3,821,820,901,902,AA,698,,40,42,,-1,1,SBA,ONT,130,,,0,,0,,,,,
1989,2,10,5,1224,1220,1304,1300,PI,1203,,40,40,,4,4,CLT,RDU,130,,,0,,0,,,,,
1989,6,4,7,2154,2155,2247,2254,US,32,,53,59,,-7,-1,PIT,BUF,186,,,0,,0,,,,,
1989,2,8,3,2056,2055,2138,2142,US,2530,,42,47,,-4,1,LAX,SAN,109,,,0,,0,,,,,
1989,2,20,1,800,800,1034,1021,DL,209,,154,141,,13,0,DTW,TPA,983,,,0,,0,,,,,
1989,6,23,5,1059,1100,1250,1258,UA,837,,111,118,,-8,-1,SEA,SFO,679,,,0,,0,,,,,
1989,3,10,5,,1710,,2020,EA,719,,,190,,,,LGA,RSW,1080,,,1,,0,,,,,
1989,4,20,4,1829,1830,1948,1946,US,265,,79,76,,2,-1,LGA,BUF,292,,,0,,0,,,,,
1989,3,7,2,719,700,1014,930,US,177,,175,150,,44,19,PHL,PBI,951,,,0,,0,,,,,
1989,1,22,7,1031,1031,1109,1116,NW,1425,,38,45,,-7,0,GRR,DTW,120,,,0,,0,,,,,
1989,8,27,7,1144,1100,1328,1233,EA,121,,104,93,,55,44,ATL,RSW,515,,,0,,0,,,,,
1989,7,12,3,657,700,722,730,PI,1872,,25,30,,-8,-3,ROC,SYR,79,,,0,,0,,,,,
1989,11,21,2,1430,1425,1749,1741,UA,720,,139,136,,8,5,PDX,DEN,992,,,0,,0,,,,,
1989,11,25,6,1500,1500,1457,1455,WN,743,,57,55,,2,0,PHX,LAS,256,,,0,,0,,,,,
1989,9,20,3,1914,1915,2047,2057,AA,313,,153,162,,-10,-1,MCO,DFW,984,,,0,,0,,,,,
1989,10,10,2,2325,2325,14,15,HP,518,,49,50,,-1,0,OMA,MLI,280,,,0,,0,,,,,
1989,10,8,7,126,115,218,210,HP,303,,52,55,,8,11,LAS,LAX,236,,,0,,0,,,,,
1989,10,18,3,1125,1125,1314,1310,AS,186,,109,105,,4,0,PDX,SFO,550,,,0,,0,,,,,
1989,4,5,3,1438,1420,1536,1517,US,454,,58,57,,19,18,PIT,PHL,267,,,0,,0,,,,,
1989,6,30,5,1120,1115,1308,1253,NW,1424,,108,98,,15,5,AUS,MEM,559,,,0,,0,,,,,
1989,8,10,4,1215,1200,1450,1440,CO,714,,155,160,,10,15,PBI,EWR,1024,,,0,,0,,,,,
1989,2,10,5,1931,1930,2221,2215,PI,1136,,110,105,,6,1,ORD,RIC,642,,,0,,0,,,,,
1989,11,28,2,2015,1925,2235,2152,DL,368,,140,147,,43,50,MCO,DTW,957,,,0,,0,,,,,
1989,1,3,2,1312,1307,1620,1622,DL,956,,128,135,,-2,5,DFW,JAX,919,,,0,,0,,,,,
1989,6,17,6,1230,1230,1321,1325,WN,25,,51,55,,-4,0,DAL,HOU,239,,,0,,0,,,,,
1989,11,24,5,715,715,757,750,HP,431,,42,35,,7,0,GJT,DRO,142,,,0,,0,,,,,
1989,3,7,2,1237,1240,1758,1810,UA,206,,201,210,,-12,-3,SFO,IAH,1635,,,0,,0,,,,,
1989,4,25,2,1407,1405,1444,1443,DL,758,,37,38,,1,2,MEM,LIT,129,,,0,,0,,,,,
1989,5,21,7,644,644,747,749,AA,1192,,63,65,,-2,0,TUL,DFW,237,,,0,,0,,,,,
1989,3,18,6,1609,1526,1746,1709,TW,651,,97,103,,37,43,STL,MSY,604,,,0,,0,,,,,
1989,2,2,4,1608,1600,1705,1628,UA,339,,117,88,,37,8,FSD,DEN,483,,,0,,0,,,,,
1989,3,30,4,752,745,902,851,CO,497,,70,66,,11,7,MSY,IAH,305,,,0,,0,,,,,
1989,2,28,2,843,840,1040,1037,AA,309,,177,177,,3,3,ORD,ABQ,1118,,,0,,0,,,,,
1989,7,22,6,1750,1749,1849,1855,AA,240,,59,66,,-6,1,HOU,DFW,247,,,0,,0,,,,,
1989,6,14,3,1825,1710,2046,1940,AA,528,,81,90,,66,75,ORD,PIT,412,,,0,,0,,,,,
1989,4,1,6,655,655,726,730,DL,1102,,31,35,,-4,0,TPA,MCO,80,,,0,,0,,,,,
1989,9,28,4,1709,1708,1826,1822,AA,1050,,77,74,,4,1,MOB,BNA,385,,,0,,0,,,,,
1989,1,29,7,818,820,1210,1148,UA,792,,172,148,,22,-2,ORD,SRQ,1050,,,0,,0,,,,,
1989,3,5,7,1818,1810,1942,1933,UA,1015,,84,83,,9,8,PVD,IAD,372,,,0,,0,,,,,
1989,9,6,3,759,800,1610,1635,PA (1),84,,311,335,,-25,-1,SFO,JFK,2586,,,0,,0,,,,,
1989,9,21,4,1125,1125,1407,1405,HP,494,,102,100,,2,0,PHX,DEN,602,,,0,,0,,,,,
1989,9,23,6,650,650,1213,1213,NW,302,,203,203,,0,0,LAX,MSP,1536,,,0,,0,,,,,
1989,10,14,6,1511,1514,1659,1658,UA,791,,48,44,,1,-3,ORD,GRR,137,,,0,,0,,,,,
1989,11,22,3,1729,1710,1839,1825,NW,818,,70,75,,14,19,TUL,MEM,342,,,0,,0,,,,,
1989,9,25,1,1515,1515,1609,1614,PA (1),2098,,54,59,,-5,0,MCO,MIA,193,,,0,,0,,,,,
1989,3,30,4,902,902,1416,1405,DL,362,,194,183,,11,0,SLC,CVG,1449,,,0,,0,,,,,
1989,8,12,6,644,645,721,715,NW,604,,37,30,,6,-1,RST,MSP,76,,,0,,0,,,,,
1989,1,11,3,1154,1155,1252,1258,PI,1861,,58,63,,-6,-1,BUF,BWI,281,,,0,,0,,,,,
1989,6,4,7,1215,1215,1432,1418,DL,715,,137,123,,14,0,BDL,ATL,859,,,0,,0,,,,,
1989,12,29,5,1659,1630,1816,1759,CO,615,,77,89,,17,29,SFO,LAX,337,,,0,,0,,,,,
1989,4,1,6,829,830,1033,1016,UA,105,,184,166,,17,-1,RSW,ORD,1120,,,0,,0,,,,,
1989,8,5,6,1645,1645,1944,1939,NW,1264,,119,114,,5,0,MKE,LGA,738,,,0,,0,,,,,
1989,12,17,7,1205,1205,1249,1238,TW,455,,44,33,,11,0,RSW,SRQ,77,,,0,,0,,,,,
1989,5,27,6,1423,1425,1513,1517,PI,1895,,50,52,,-4,-2,BGM,BWI,212,,,0,,0,,,,,
1989,12,25,1,830,830,917,920,DL,444,,47,50,,-3,0,BHM,JAN,211,,,0,,0,,,,,
1989,1,6,5,715,715,845,850,AS,156,,90,95,,-5,0,PDX,OAK,543,,,0,,0,,,,,
1989,5,15,1,700,700,836,814,TW,691,,96,74,,22,0,ORD,STL,258,,,0,,0,,,,,
1989,1,4,3,2145,2145,2305,2311,EA,84,,80,86,,-6,0,ATL,TPA,406,,,0,,0,,,,,
1989,2,15,3,1949,1930,2047,2035,WN,756,,58,65,,12,19,MDW,STL,251,,,0,,0,,,,,
1989,12,18,1,1504,1505,1623,1618,UA,1535,,79,73,,5,-1,EWR,IAD,213,,,0,,0,,,,,
1989,3,18,6,2224,2220,2352,2354,PA (1),569,,88,94,,-2,4,JFK,PIT,340,,,0,,0,,,,,
1989,3,6,1,1240,1240,1409,1407,DL,1631,,89,87,,2,0,PHX,SLC,507,,,0,,0,,,,,
1989,7,27,4,1431,1355,1550,1522,PI,1017,,79,87,,28,36,EWR,RDU,416,,,0,,0,,,,,
1989,7,4,2,1135,1130,1245,1231,TW,594,,70,61,,14,5,SGF,STL,195,,,0,,0,,,,,
1989,1,22,7,842,845,1139,1130,US,225,,177,165,,9,-3,PHL,FLL,992,,,0,,0,,,,,
1989,1,2,1,1641,1615,1848,1815,WN,998,,67,60,,33,26,SAN,PHX,304,,,0,,0,,,,,
1989,8,29,2,1100,1100,1323,1320,CO,1682,,83,80,,3,0,DEN,OMA,472,,,0,,0,,,,,
1989,1,24,2,1850,1715,2012,1810,UA,495,,142,115,,122,95,GSO,ORD,590,,,0,,0,,,,,
1989,4,12,3,1540,1543,1621,1614,TW,451,,41,31,,7,-3,SRQ,RSW,77,,,0,,0,,,,,
1989,7,26,3,1814,1815,1850,1853,UA,248,,36,38,,-3,-1,TUL,ICT,132,,,0,,0,,,,,
1989,9,8,5,1608,1610,1725,1735,NW,1404,,77,85,,-10,-2,DTW,IAD,383,,,0,,0,,,,,
1989,4,18,2,1215,1215,1323,1344,US,338,,68,89,,-21,0,LGA,PIT,335,,,0,,0,,,,,
1989,10,5,4,1410,1244,1506,1321,UA,874,,56,37,,105,86,ORD,MKE,67,,,0,,0,,,,,
1989,10,26,4,2041,2040,2208,2204,US,680,,87,84,,4,1,SAN,SFO,447,,,0,,0,,,,,
1989,10,30,1,1658,1700,1940,1948,US,260,,102,108,,-8,-2,BNA,PHL,675,,,0,,0,,,,,
1989,9,27,3,750,750,1520,1535,PA (1),140,,270,285,,-15,0,LAX,IAD,2288,,,0,,0,,,,,
1989,1,24,2,1749,1745,1848,1845,PI,1736,,59,60,,3,4,ATL,CLT,227,,,0,,0,,,,,
1989,10,9,1,1640,1640,1715,1715,AS,220,,35,35,,0,0,BLI,SEA,94,,,0,,0,,,,,
1989,5,5,5,2109,2110,2219,2221,UA,1287,,70,71,,-2,-1,SFO,BUR,326,,,0,,0,,,,,
1989,12,17,7,1120,1120,1213,1220,WN,778,,113,120,,-7,0,ABQ,LAX,677,,,0,,0,,,,,
1989,5,7,7,745,740,916,908,DL,248,,91,88,,8,5,SRQ,ATL,445,,,0,,0,,,,,
1989,12,10,7,841,825,1159,1149,AA,420,,138,144,,10,16,SLC,DFW,988,,,0,,0,,,,,
1989,6,26,1,2150,2150,554,559,DL,1566,,304,309,,-5,0,HNL,LAX,2556,,,0,,0,,,,,
1989,8,16,3,2313,2255,625,555,DL,66,,252,240,,30,18,LAX,ATL,1946,,,0,,0,,,,,
1989,9,6,3,1650,1645,1734,1723,DL,990,,44,38,,11,5,SDF,CVG,83,,,0,,0,,,,,
1989,7,28,5,1215,1215,1333,1330,HP,24,,78,75,,3,0,PHX,LAX,370,,,0,,0,,,,,
1989,6,19,1,1205,1200,1526,1530,CO,838,,141,150,,-4,5,SEA,DEN,1024,,,0,,0,,,,,
1989,2,25,6,1607,1557,1902,1849,AA,304,,115,112,,13,10,ORD,ALB,723,,,0,,0,,,,,
1989,2,10,5,705,705,824,831,AA,515,,79,86,,-7,0,CLE,RDU,416,,,0,,0,,,,,
1989,3,28,2,809,741,1013,905,UA,698,,124,84,,68,28,BNA,ORD,409,,,0,,0,,,,,
1989,8,26,6,840,840,950,950,NW,864,,70,70,,0,0,MSY,MEM,349,,,0,,0,,,,,
1989,4,28,5,628,630,702,704,UA,279,,34,34,,-2,-2,SUX,LNK,109,,,0,,0,,,,,
1989,3,17,5,1329,1329,1334,1340,DL,758,,65,71,,-6,0,ATL,MEM,332,,,0,,0,,,,,
1989,2,1,3,1216,1215,1328,1344,US,585,,72,89,,-16,1,LGA,PIT,335,,,0,,0,,,,,
1989,3,23,4,1315,1315,1359,1405,WN,27,,44,50,,-6,0,DAL,IAH,217,,,0,,0,,,,,
1989,7,11,2,957,955,1227,1217,US,57,,150,142,,10,2,PIT,RSW,966,,,0,,0,,,,,
1989,10,2,1,820,817,1007,1021,AA,487,,167,184,,-14,3,RDU,DFW,1062,,,0,,0,,,,,
1989,8,12,6,1955,1955,2152,2210,DL,1735,,177,195,,-18,0,SEA,ANC,1449,,,0,,0,,,,,
1989,7,18,2,1915,1838,2119,2042,AA,874,,184,184,,37,37,ORF,DFW,1213,,,0,,0,,,,,
1989,4,23,7,1701,1640,1748,1730,WN,849,,47,50,,18,21,ABQ,ELP,223,,,0,,0,,,,,
1989,11,25,6,725,725,906,902,DL,356,,101,97,,4,0,PBI,ATL,545,,,0,,0,,,,,
1989,2,17,5,1617,1530,1938,1843,CO,1628,,141,133,,55,47,SAN,DEN,853,,,0,,0,,,,,
1989,6,24,6,1332,1333,1639,1637,TW,658,,127,124,,2,-1,STL,JAX,753,,,0,,0,,,,,
1989,6,3,6,1848,1845,2100,2100,WN,804,,72,75,,0,3,ELP,SAT,496,,,0,,0,,,,,
1989,3,17,5,1409,1400,1640,1639,UA,338,,91,99,,1,9,LAS,DEN,629,,,0,,0,,,,,
1989,12,25,1,1735,1730,1810,1805,UA,495,,95,95,,5,5,TYS,ORD,475,,,0,,0,,,,,
1989,11,18,6,844,845,1040,1043,UA,585,,236,238,,-3,-1,IAH,SFO,1635,,,0,,0,,,,,
1989,4,16,7,1653,1609,1825,1800,AA,413,,92,111,,25,44,BHM,DFW,597,,,0,,0,,,,,
1989,9,27,3,1354,1355,1443,1441,US,408,,49,46,,2,-1,PIT,ELM,208,,,0,,0,,,,,
1989,5,25,4,1035,1035,1114,1120,NW,438,,39,45,,-6,0,GRR,DTW,120,,,0,,0,,,,,
1989,3,4,6,1600,1600,1641,1641,AS,173,,41,41,,0,0,PDX,SEA,129,,,0,,0,,,,,
1989,9,8,5,927,930,1102,1052,CO,346,,95,82,,10,-3,EWR,BOS,200,,,0,,0,,,,,
1989,10,3,2,1443,1445,1549,1559,NW,941,,66,74,,-10,-2,MEM,IND,,,,0,,0,,,,,
1989,9,10,7,1805,1805,1931,2000,EA,245,,86,115,,-29,0,ATL,PBI,545,,,0,,0,,,,,
1989,3,12,7,1413,1400,1639,1635,HP,232,,86,95,,4,13,PHX,LBB,588,,,0,,0,,,,,
1989,5,25,4,1425,1415,1730,1708,DL,484,,125,113,,22,10,MSY,CVG,700,,,0,,0,,,,,
1989,1,2,1,1706,1700,2024,2015,WN,964,,138,135,,9,6,SFO,ABQ,896,,,0,,0,,,,,
1989,1,6,5,1625,1625,1726,1726,AA,188,,61,61,,0,0,RNO,SFO,192,,,0,,0,,,,,
1989,2,15,3,1852,1837,1934,1923,AA,351,,102,106,,11,15,DFW,ELP,551,,,0,,0,,,,,
1989,12,22,5,1223,1215,1930,1859,US,20,,247,224,,31,8,LAX,IND,1814,,,0,,0,,,,,
1989,8,3,4,2022,2015,2044,2054,US,205,,82,99,,-10,7,PIT,ORD,412,,,0,,0,,,,,
1989,1,8,7,2057,2057,2142,2135,TW,277,,105,98,,7,0,CLE,STL,487,,,0,,0,,,,,
1989,8,8,2,1430,1430,1543,1553,NW,225,,73,83,,-10,0,MSP,MCI,393,,,0,,0,,,,,
1989,6,3,6,1205,1205,1418,1425,WN,803,,73,80,,-7,0,ELP,AUS,528,,,0,,0,,,,,
1989,9,30,6,1500,1500,1553,1553,UA,619,,113,113,,0,0,DCA,ORD,612,,,0,,0,,,,,
1989,2,10,5,1549,1250,,1713,AA,64,,,203,,,179,DFW,JFK,1391,,,0,,1,,,,,
1989,8,4,5,1305,1305,1627,1630,PA (1),516,,142,145,,-3,0,IAH,MIA,964,,,0,,0,,,,,
1989,12,2,6,807,805,1006,1019,NW,215,,179,194,,-13,2,BDL,MSP,1050,,,0,,0,,,,,
1989,4,27,4,700,700,750,754,NW,963,,50,54,,-4,0,HSV,MEM,184,,,0,,0,,,,,
1989,4,18,2,625,625,919,910,DL,686,,114,105,,9,0,IAH,ATL,689,,,0,,0,,,,,
1989,4,15,6,1340,1340,1437,1435,HP,809,,57,55,,2,0,SNA,LAS,226,,,0,,0,,,,,
1989,2,18,6,953,950,1233,1239,NW,1108,,160,169,,-6,3,DTW,RSW,1085,,,0,,0,,,,,
1989,5,9,2,1520,1520,1641,1641,PI,1265,,81,81,,0,0,DCA,DAY,391,,,0,,0,,,,,
1989,1,18,3,1704,1704,1833,1823,TW,505,,149,139,,10,0,ORF,STL,784,,,0,,0,,,,,
1989,11,14,2,659,650,812,804,US,1929,,73,74,,8,9,ORF,EWR,284,,,0,,0,,,,,
1989,5,7,7,2024,2025,2223,2242,US,97,,119,137,,-19,-1,PIT,MCO,834,,,0,,0,,,,,
1989,3,28,2,1050,1030,1142,1121,PI,1817,,52,51,,21,20,PHL,ORF,211,,,0,,0,,,,,
1989,3,29,3,918,920,1158,1206,TW,265,,160,166,,-8,-2,JFK,MCO,944,,,0,,0,,,,,
1989,12,20,3,551,600,630,640,CO,971,,39,40,,-10,-9,GUM,SPN,129,,,0,,0,,,,,
1989,4,24,1,639,640,1145,1154,UA,264,,186,194,,-9,-1,DEN,IAD,1452,,,0,,0,,,,,
1989,11,27,1,1058,1043,1141,1120,AA,1092,,43,37,,21,15,OMA,DSM,117,,,0,,0,,,,,
1989,7,31,1,905,905,1003,1005,WN,761,,58,60,,-2,0,STL,MDW,251,,,0,,0,,,,,
1989,5,21,7,626,626,710,715,DL,652,,44,49,,-5,0,DFW,AUS,190,,,0,,0,,,,,
1989,1,16,1,1259,1300,1405,1415,AA,554,,66,75,,-10,-1,DFW,ICT,328,,,0,,0,,,,,
1989,1,19,4,1829,1815,1919,1905,WN,167,,50,50,,14,14,SAT,HRL,233,,,0,,0,,,,,
1989,5,9,2,1050,1050,1136,1140,HP,62,,46,50,,-4,0,ONT,LAS,197,,,0,,0,,,,,
1989,2,10,5,1514,1507,1659,1705,DL,833,,225,238,,-6,7,DFW,SEA,1660,,,0,,0,,,,,
1989,1,24,2,1833,1810,2036,2025,WN,970,,63,75,,11,23,LAX,PHX,370,,,0,,0,,,,,
1989,12,2,6,1007,1010,1052,1045,CO,473,,45,35,,7,-3,OKC,ICT,156,,,0,,0,,,,,
1989,6,4,7,1130,1130,1218,1218,NW,1032,,48,48,,0,0,FSD,MSP,197,,,0,,0,,,,,
1989,9,3,7,2033,2035,2130,2126,AA,45,,57,51,,4,-2,BNA,BHM,177,,,0,,0,,,,,
1989,5,27,6,135,135,630,705,NW,84,,175,210,,-35,0,LAX,MSP,1536,,,0,,0,,,,,
1989,5,4,4,1925,1925,2157,2157,DL,102,,152,152,,0,0,MCO,SJU,1189,,,0,,0,,,,,
1989,11,21,2,714,717,1214,1214,AA,874,,180,177,,0,-3,BFL,DFW,1271,,,0,,0,,,,,
1989,9,29,5,1708,1708,2123,2131,DL,670,,195,203,,-8,0,DFW,BOS,1562,,,0,,0,,,,,
1989,5,5,5,1145,1130,1246,1225,HP,27,,61,55,,21,15,LAS,LAX,236,,,0,,0,,,,,
1989,9,29,5,1839,1839,1955,1959,TW,572,,76,80,,-4,0,OMA,STL,342,,,0,,0,,,,,
1989,11,21,2,1800,1800,1850,1855,WN,50,,50,55,,-5,0,HOU,DAL,239,,,0,,0,,,,,
1989,5,11,4,1009,1009,1156,1145,DL,950,,107,96,,11,0,ATL,IAD,533,,,0,,0,,,,,
1989,10,16,1,1645,1645,1754,1743,US,396,,69,58,,11,0,PIT,SYR,279,,,0,,0,,,,,
1989,3,2,4,1726,1505,1808,1533,UA,390,,42,28,,155,141,MRY,SFO,77,,,0,,0,,,,,
1989,9,13,3,1121,1109,1445,1426,UA,176,,144,137,,19,12,PDX,DEN,992,,,0,,0,,,,,
1989,4,10,1,2138,2140,2255,2308,US,696,,77,88,,-13,-2,PIT,PWM,555,,,0,,0,,,,,
1989,12,26,2,1615,1615,1922,1954,AA,635,,187,219,,-32,0,BOS,MIA,1258,,,0,,0,,,,,
1989,10,23,1,930,930,1112,1129,EA,633,,102,119,,-17,0,DCA,ATL,547,,,0,,0,,,,,
1989,6,21,3,655,650,848,850,AS,158,,113,120,,-2,5,SEA,OAK,671,,,0,,0,,,,,
1989,2,6,1,1544,1540,1637,1642,PI,1473,,53,62,,-5,4,LEX,CLT,282,,,0,,0,,,,,
1989,4,16,7,959,1000,1217,1155,UA,933,,258,235,,22,-1,ORD,GEG,1498,,,0,,0,,,,,
1989,9,30,6,1708,1710,1831,1841,US,1941,,83,91,,-10,-2,TPA,CLT,508,,,0,,0,,,,,
1989,10,25,3,1857,1857,1851,1900,DL,973,,54,63,,-9,0,ATL,BNA,214,,,0,,0,,,,,
1989,8,7,1,1028,1030,1131,1138,CO,348,,63,68,,-7,-2,EWR,BOS,200,,,0,,0,,,,,
1989,3,12,7,1649,1648,1749,1754,AA,523,,120,126,,-5,1,SYR,ORD,607,,,0,,0,,,,,
1989,1,27,5,1144,1145,1643,1638,AA,216,,179,173,,5,-1,LGB,DFW,1220,,,0,,0,,,,,
1989,12,6,3,1750,1745,1907,1905,US,1586,,77,80,,2,5,BWI,BOS,370,,,0,,0,,,,,
1989,12,29,5,1100,1049,1156,1149,EA,711,,56,60,,7,11,MCO,MIA,193,,,0,,0,,,,,
1989,6,22,4,545,545,745,741,DL,369,,120,116,,4,0,EWR,ATL,745,,,0,,0,,,,,
1989,4,17,1,852,852,905,910,AA,1427,,73,78,,-5,0,GSO,BNA,377,,,0,,0,,,,,
1989,1,4,3,759,755,1123,1146,UA,988,,144,171,,-23,4,ORD,MIA,1197,,,0,,0,,,,,
1989,3,30,4,2145,2030,2308,2150,NW,1199,,143,140,,78,75,LGA,MKE,738,,,0,,0,,,,,
1989,1,28,6,1456,1457,1637,1646,AA,1039,,41,49,,-9,-1,BNA,CHA,112,,,0,,0,,,,,
1989,8,11,5,2056,1900,2146,1955,US,1935,,50,55,,111,116,ISP,SYR,222,,,0,,0,,,,,
1989,9,13,3,1230,1230,1515,1516,EA,17,,165,166,,-1,0,LGA,MIA,1097,,,0,,0,,,,,
1989,7,25,2,900,900,1240,1227,PA (1),2102,,160,147,,13,0,SLC,MSP,991,,,0,,0,,,,,
1989,1,21,6,2137,2137,2232,2246,EA,281,,55,69,,-14,0,ATL,GNV,300,,,0,,0,,,,,
1989,6,10,6,844,845,1003,1005,AA,167,,139,140,,-2,-1,EWR,ORD,719,,,0,,0,,,,,
1989,8,19,6,1405,1405,1515,1520,HP,1055,,70,75,,-5,0,PSP,PHX,261,,,0,,0,,,,,
1989,12,16,6,710,710,756,805,HP,886,,106,115,,-9,0,PHX,SJC,621,,,0,,0,,,,,
1989,9,14,4,654,655,1005,957,UA,902,,131,122,,8,-1,RNO,DEN,804,,,0,,0,,,,,
1989,12,23,6,2022,1840,2216,2043,AA,859,,174,183,,93,102,ORD,ABQ,1118,,,0,,0,,,,,
1989,6,21,3,810,810,900,900,WN,959,,110,110,,0,0,HOU,ABQ,759,,,0,,0,,,,,
1989,5,5,5,1130,1130,1250,1244,CO,692,,80,74,,6,0,PIT,EWR,319,,,0,,0,,,,,
1989,12,11,1,949,950,1054,1105,UA,489,,65,75,,-11,-1,ORD,STL,258,,,0,,0,,,,,
1989,10,15,7,1941,1900,2138,2101,US,369,,117,121,,37,41,PHL,JAX,742,,,0,,0,,,,,
1989,7,4,2,1905,1905,2014,2021,UA,789,,69,76,,-7,0,ORD,DSM,299,,,0,,0,,,,,
1989,9,15,5,1435,1435,1557,1601,NW,1563,,82,86,,-4,0,MEM,OKC,432,,,0,,0,,,,,
1989,3,20,1,1234,1215,1615,1605,DL,17,,461,470,,10,19,DFW,HNL,3784,,,0,,0,,,,,
1989,5,18,4,1051,1050,1136,1143,PI,1833,,105,113,,-7,1,CLT,ORD,599,,,0,,0,,,,,
1989,9,13,3,1125,1125,1246,1305,HP,1032,,81,100,,-19,0,FAT,LAS,258,,,0,,0,,,,,
1989,3,20,1,2018,1958,2210,2138,AA,811,,112,100,,32,20,DFW,HSV,603,,,0,,0,,,,,
1989,12,12,2,2232,2230,2319,2320,US,1046,,47,50,,-1,2,CLT,OAJ,191,,,0,,0,,,,,
